SproutN,BunchN,ShootL,NodeN,SPAD06,SPAD07,SPAD08,LWC,ChlA,ChlB,Carot,Anth,Phenol
0.45290235,0.692146,0.64904577,0.627751,0.41611385,0.62389094,0.6026759,0.41016746,0.87862885,0.4278865,0.6242138,0.47272992,0.5285471
0.4682832,0.6660877,0.5965167,0.5668617,0.8902198,0.65556955,0.67533237,0.33294684,0.5927818,0.57221586,0.62353843,0.49664053,0.4677775
0.5895783,0.2860292,0.6548283,0.7261375,0.59055084,0.787221,0.7185371,0.47824746,0.6701027,0.504626,0.7799914,0.39539805,0.393202
0.32488906,0.82949865,0.47313607,0.33527124,0.5153365,0.39327964,0.42575473,0.59400725,0.2493427,0.5380291,0.2063431,0.7410178,0.8177796
0.40931872,0.48197886,0.7452454,0.5600913,0.4612677,0.6078683,0.77489024,0.16191146,0.4844834,0.29968426,0.6391218,0.32104218,0.31666148
0.7266333,0.31475398,0.550317,0.65284437,0.4413374,0.60160893,0.5846313,0.5715712,0.5613127,0.26267886,0.600663,0.3007331,0.27707273
0.4927154,0.6651787,0.6255907,0.51184404,0.5368907,0.56255174,0.74329495,0.40743834,0.5345732,0.45649415,0.5115131,0.50305647,0.5588618
0.44547662,0.8000964,0.52575785,0.41517866,0.5063015,0.44360903,0.55273795,0.54750425,0.46954942,0.49584734,0.35085598,0.56481725,0.6203444
0.40156496,0.6703701,0.5185337,0.43067667,0.52388245,0.4496289,0.58814853,0.40075493,0.6123513,0.37010777,0.4982727,0.39854708,0.38474205
0.5898158,0.53634953,0.29985386,0.46866423,0.34233758,0.49436212,0.61862737,0.75051415,0.30455223,0.2368114,0.40975052,0.4063924,0.4775334
0.47351524,0.6362322,0.5778141,0.46136096,0.50374615,0.39048696,0.5230636,0.3920852,0.83443904,0.33812818,0.4840905,0.53440297,0.50757706
0.77611613,0.42722827,0.49802244,0.66166925,0.535135,0.55463535,0.47719526,0.40019065,0.6005237,0.5982383,0.8119507,0.5143017,0.45600247
0.45012757,0.3303187,0.55192703,0.57504195,0.46367797,0.6621652,0.6053408,0.795389,0.59564626,0.2999179,0.3991136,0.45017335,0.48726922
0.41708073,0.77243334,0.51207215,0.41653654,0.409079,0.44139963,0.6413936,0.46850604,0.54104865,0.45047608,0.42213246,0.5562659,0.6372678
0.6239454,0.53294176,0.3569584,0.5641593,0.35787776,0.5575943,0.5476018,0.5137169,0.41779426,0.5140369,0.7244146,0.36378744,0.38902256
0.48833242,0.73387074,0.47166896,0.3985767,0.72002053,0.3767638,0.5513679,0.40845907,0.5907006,0.43199676,0.39525646,0.69372123,0.6965923
0.49591675,0.3535625,0.54861414,0.6356207,0.6404335,0.62212515,0.28991115,0.67273515,0.6739863,0.49080265,0.5211261,0.5588408,0.4580074
0.64212936,0.40703845,0.5402347,0.7262874,0.6003656,0.7268919,0.4788707,0.5321261,0.54494023,0.5698052,0.7471973,0.42171863,0.37768605
0.47994527,0.66947234,0.5987308,0.28693074,0.34059444,0.22010311,0.44035262,0.54466057,0.39996803,0.4043599,0.23574695,0.43222922,0.3800809
0.40222225,0.4452656,0.7101295,0.32034186,0.53136396,0.29548284,0.5753179,0.38727638,0.31405056,0.3781504,0.22796653,0.79132444,0.8055503
0.51880294,0.31187958,0.48893893,0.5516165,0.6176735,0.543073,0.5376628,0.5357478,0.83334136,0.35606125,0.6157795,0.48297328,0.41812217
0.39239687,0.40422398,0.50667936,0.5778582,0.5145268,0.6599051,0.5661531,0.6616336,0.7148658,0.5088137,0.56190294,0.62059075,0.6595346
0.62309355,0.5293848,0.37200475,0.5171099,0.38226885,0.48896262,0.48736638,0.7639047,0.4428272,0.4078933,0.4171394,0.60982305,0.6656558
0.6238908,0.33318937,0.5640655,0.60016763,0.4933483,0.54563046,0.5749151,0.4642613,0.81818485,0.4587129,0.70748067,0.5157859,0.48131412
0.3629484,0.6428922,0.55914986,0.53541607,0.57437366,0.6109586,0.5905578,0.4672736,0.4912008,0.31272927,0.44915208,0.40124065,0.4241734
0.44794843,0.5285597,0.3369941,0.42745608,0.41856372,0.48968858,0.591193,0.6184866,0.38959855,0.5980001,0.5438309,0.64491,0.69828874
0.55882746,0.54296035,0.33481395,0.37146956,0.1409134,0.30607304,0.36489862,0.72911423,0.21659273,0.28226194,0.3249581,0.3815021,0.36622265
0.38066322,0.5462533,0.33543938,0.45634386,0.43987116,0.5463625,0.5738927,0.55262077,0.5194708,0.66282123,0.67306364,0.56938934,0.6079939
0.49646518,0.7592896,0.6665772,0.5543615,0.37440273,0.5856334,0.55606174,0.59368426,0.45339492,0.5052178,0.3928274,0.47584507,0.5559266
0.4518344,0.77627355,0.38214463,0.28566724,0.3017057,0.18069689,0.3211484,0.5865733,0.51769423,0.2188425,0.23938726,0.3778384,0.34465307
0.8622028,0.49058887,0.48612195,0.73859483,0.5138184,0.6021432,0.40575314,0.5258486,0.6565411,0.54272175,0.77176774,0.46737206,0.4287752
0.37591553,0.91373086,0.47313446,0.39101818,0.3470114,0.34645438,0.38150483,0.5751585,0.86603034,0.56896335,0.42251778,0.58976245,0.6322543
0.27753848,0.80507874,0.4727465,0.3460409,0.44230625,0.32891783,0.28711396,0.5310498,0.52447736,0.46058986,0.28610674,0.56153315,0.53516364
0.4793779,0.77286583,0.5162327,0.40663093,0.25890172,0.26131782,0.34509242,0.2921669,0.55824375,0.51290035,0.48713094,0.6338834,0.6082192
0.71979535,0.75784945,0.58858657,0.5560887,0.4467893,0.41856095,0.43141872,0.5359297,0.53046966,0.37138233,0.34730053,0.66134703,0.7065533
0.64438105,0.27021113,0.5174196,0.6141321,0.6238457,0.5719173,0.56961495,0.47178125,0.67622316,0.3048416,0.65327334,0.41389662,0.3398017
0.56500256,0.20903862,0.5385715,0.5751725,0.6132258,0.5451146,0.6334688,0.22538757,0.58686805,0.45052195,0.8226118,0.48401055,0.3930286
0.7153351,0.25651485,0.4956932,0.7029065,0.6752709,0.68535805,0.72714514,0.39711976,0.4529917,0.35941428,0.7347355,0.56901556,0.5834997
0.5246184,0.41395858,0.5056398,0.6406962,0.5637555,0.6887687,0.43282735,0.6871522,0.5963745,0.47315556,0.6021646,0.30759984,0.24934658
0.3980987,0.6872828,0.5657559,0.4049172,0.5827183,0.43974474,0.53993785,0.37479895,0.44513717,0.5428378,0.49257296,0.39514884,0.3341947
0.49675366,0.7916896,0.5476329,0.36833096,0.36428317,0.27629974,0.42560512,0.23917872,0.40544492,0.69413364,0.54463273,0.57218844,0.51426286
0.5321184,0.48356786,0.4067334,0.4831801,0.3903396,0.473112,0.48894,0.6429434,0.5712811,0.48713368,0.53155607,0.54856145,0.5604464
0.6490246,0.43470287,0.4033442,0.6290293,0.70235276,0.6485318,0.6389857,0.46110046,0.541698,0.5588792,0.7647015,0.56496495,0.56455404
0.6988796,0.6778372,0.6895049,0.6614402,0.5158104,0.5412802,0.36046192,0.4190687,0.5183438,0.48293453,0.5310736,0.48077554,0.43033886
0.47530422,0.74930984,0.5513908,0.4881993,0.3650595,0.43596393,0.29888934,0.561169,0.26158786,0.35116228,0.26359224,0.49958637,0.5076374
0.45113817,0.3472214,0.45768523,0.59906405,0.63761824,0.6256779,0.36469537,0.57351446,0.4969408,0.43712193,0.57936555,0.4583334,0.36434147
0.5213007,0.28758687,0.62008446,0.55624545,0.383132,0.59458643,0.62911767,0.6122215,0.5215136,0.38321903,0.52485824,0.380698,0.37350586
0.33687535,0.675017,0.62824136,0.394301,0.43774778,0.3384345,0.27252555,0.5794272,0.52641034,0.39572254,0.174159,0.71174407,0.70339006
0.6570483,0.5495914,0.35825628,0.4550593,0.35673153,0.35435,0.3738423,0.644534,0.6122265,0.5120553,0.53776217,0.5374689,0.50996214
0.34841648,0.7935272,0.4951133,0.36725324,0.46186793,0.34993902,0.43989086,0.45492494,0.5453665,0.50577825,0.3449577,0.68318444,0.70532787
0.6276288,0.37175676,0.517256,0.64641225,0.5241684,0.65170985,0.59257406,0.561142,0.5296508,0.44430643,0.64228535,0.47390476,0.47864747
0.5359547,0.48342496,0.43356586,0.37653023,0.38405415,0.39259616,0.50977045,0.7008055,0.38520783,0.589169,0.44944575,0.4865832,0.45458823
0.5321567,0.69450897,0.61016756,0.54156893,0.49304658,0.51788324,0.58192086,0.3657475,0.38396668,0.46814197,0.4432742,0.68995285,0.74734664
0.43902317,0.826959,0.3982314,0.2317673,0.40464228,0.27379087,0.6548873,0.6925315,0.34403348,0.35626984,0.15177074,0.61047316,0.73278165
0.46682224,0.67259556,0.5506039,0.44107938,0.61370146,0.39167014,0.41857767,0.4299323,0.5755868,0.3913641,0.3919516,0.5394664,0.4832194
0.35796222,0.55857307,0.62501985,0.49376613,0.57350844,0.5324489,0.6187297,0.33921272,0.62360954,0.33597523,0.5059223,0.4521392,0.42533308
0.52424765,0.31071067,0.56359017,0.5968881,0.7086847,0.66721106,0.5688558,0.5939742,0.45630157,0.55955154,0.57919514,0.5340718,0.47403634
0.45442125,0.7994247,0.5524042,0.51832634,0.44949073,0.5105201,0.40727013,0.5785095,0.46975538,0.4329394,0.33317715,0.5853501,0.64482677
0.33838266,0.5529108,0.56813926,0.4476136,0.46497488,0.4558766,0.48749,0.42873335,0.44212362,0.19191995,0.35346434,0.3956196,0.3611562
0.5413874,0.7924363,0.39860535,0.3717694,0.41171354,0.28752968,0.47489512,0.4893967,0.47588393,0.3021415,0.33076403,0.583456,0.6277055
0.6264822,0.43496946,0.5146813,0.5415323,0.45582137,0.4937843,0.49134254,0.3606738,0.5831102,0.725534,0.8398341,0.4246882,0.33604956
0.36488488,0.7306534,0.46782,0.410088,0.5237997,0.39753625,0.429281,0.45727152,0.5857649,0.3688649,0.39984936,0.49593726,0.47691035
0.4891372,0.34498644,0.6392271,0.6672109,0.36001942,0.7437495,0.57266974,0.6342482,0.4353475,0.49325132,0.5974712,0.3679383,0.3901085
0.5648753,0.7329267,0.6746783,0.58415073,0.4995336,0.51177794,0.49115092,0.4102683,0.809844,0.5845553,0.56837595,0.59759843,0.5970682
0.6399196,0.23470461,0.61783075,0.713666,0.53758925,0.74669945,0.7740956,0.37123728,0.5933285,0.38616854,0.8326162,0.27955154,0.27020228
0.77484643,0.884633,0.4512732,0.51378155,0.60314435,0.41102698,0.48319584,0.5399247,0.5182197,0.48134893,0.43055093,0.59524363,0.6358356
0.5858583,0.43815875,0.47466695,0.6018053,0.48343882,0.5650832,0.4462301,0.45681423,0.6131536,0.58971447,0.75363266,0.47958386,0.42848426
0.5316035,0.7864913,0.53334373,0.52108985,0.62735814,0.5062386,0.458825,0.43290782,0.56761885,0.5521325,0.5383481,0.47012725,0.4476232
0.4684513,0.54601836,0.68374705,0.5769674,0.47879818,0.5748583,0.70458,0.3745696,0.84222364,0.22461817,0.56038713,0.38431075,0.40700257
0.52022225,0.864732,0.51277566,0.4319358,0.39257902,0.35583463,0.3327527,0.5997119,0.5398524,0.48712993,0.30577794,0.6032236,0.63578206
0.5662967,0.69817173,0.5601096,0.45707723,0.5534548,0.48062173,0.702328,0.457578,0.45430374,0.43470362,0.47032964,0.42629388,0.4585843
0.5434934,0.5832886,0.6259812,0.51499677,0.6843148,0.50616086,0.5540856,0.42928976,0.38872933,0.33624807,0.3785991,0.51178,0.4787855
0.7347947,0.4837519,0.4808529,0.644474,0.44564542,0.65830684,0.5993654,0.72851735,0.40487367,0.44704556,0.5732255,0.31413975,0.34855455
0.51550967,0.20558706,0.65692204,0.6417906,0.6362463,0.6701235,0.5115007,0.38203135,0.51555836,0.526905,0.75452065,0.3136849,0.16765505
0.89178395,0.37694868,0.6299146,0.73466444,0.56010604,0.63657737,0.6452986,0.46545005,0.74881077,0.5776323,0.8187736,0.48152626,0.46119642
0.48932663,0.7882937,0.53294575,0.46162722,0.5210975,0.42471755,0.4428075,0.54910153,0.71847,0.4565096,0.41272676,0.5186682,0.5247812
0.33210135,0.5291866,0.77858,0.53331167,0.6153656,0.6327862,0.81305987,0.30423075,0.7701527,0.49244595,0.5674803,0.5688618,0.585217
0.51146287,0.7397481,0.51899815,0.446481,0.39035425,0.40600863,0.5409042,0.51443624,0.57528806,0.3428494,0.3927193,0.49168652,0.5389038
0.57084584,0.4595151,0.40914345,0.42658594,0.5948943,0.45256272,0.5599296,0.6976396,0.47726467,0.56465626,0.46820918,0.5805927,0.55147994
0.4367747,0.3735476,0.39065725,0.43674147,0.6185017,0.46138486,0.5278651,0.5402712,0.6616005,0.45274612,0.56136906,0.587078,0.5319105
0.5769784,0.62526137,0.69069636,0.546184,0.5633965,0.47940707,0.41288805,0.43626565,0.43163815,0.45055497,0.4058804,0.5097825,0.448658
0.49397948,0.45418867,0.30776957,0.56610125,0.34754777,0.5191116,0.44783527,0.33778888,0.43327925,0.41005582,0.74644744,0.55315924,0.5688743
0.5670575,0.7811831,0.52468544,0.3840335,0.65444016,0.38057014,0.6087454,0.43956536,0.50205183,0.58301663,0.45276135,0.54077476,0.53495497
0.50279456,0.45996907,0.38500988,0.49549443,0.49637738,0.5007225,0.43898982,0.62782234,0.5085641,0.48978275,0.5339918,0.5424027,0.51694095
0.40399268,0.60494304,0.5415968,0.38936424,0.6046678,0.38225898,0.4984672,0.28257468,0.4764724,0.4168131,0.5179303,0.35567704,0.24031419
0.50284165,0.42157948,0.4677781,0.57703274,0.521865,0.5513151,0.3091609,0.6911352,0.5579778,0.4794194,0.47068173,0.62397385,0.5757692
0.6338505,0.7847602,0.6091359,0.57592183,0.32835627,0.45193985,0.48828185,0.28545347,0.8042456,0.59852356,0.73805475,0.44487426,0.43332088
0.83660316,0.41530964,0.49202383,0.7443769,0.48099378,0.70379007,0.6344048,0.5472496,0.6814443,0.36844152,0.7945236,0.1901153,0.18890429
0.54570365,0.570446,0.5978583,0.49100018,0.6377115,0.53226966,0.836329,0.15985452,0.4701544,0.4186536,0.7038207,0.35491407,0.33171782
0.6945582,0.34098607,0.57214904,0.6568643,0.5250634,0.65277314,0.62601644,0.57592046,0.5316193,0.4315217,0.6412634,0.38868925,0.3751697
0.3295756,0.66809076,0.5028262,0.31540164,0.57406044,0.27721256,0.29292524,0.41155034,0.3302129,0.4124748,0.27079427,0.56360865,0.46503204
0.6528198,0.46055874,0.51415604,0.620325,0.42429486,0.5988738,0.54286945,0.52478236,0.67956805,0.5693131,0.7646388,0.34464934,0.32275382
0.75605726,0.85297555,0.42838705,0.48490983,0.31791034,0.31553152,0.46523827,0.46412957,0.54967034,0.36377564,0.46767816,0.5542147,0.6152727
0.41333053,0.5219108,0.5878877,0.34096807,0.6658627,0.46266216,0.8850552,0.3817833,0.26296058,0.3649912,0.36454904,0.6362352,0.72422385
0.47281423,0.6834158,0.61623484,0.47944552,0.402993,0.43205914,0.56407845,0.33946967,0.50547504,0.4627325,0.43792543,0.7026884,0.74436253
0.4477931,0.3893695,0.43706942,0.5970916,0.35276902,0.60685617,0.63233,0.29862243,0.6950052,0.45058283,0.85405445,0.49736914,0.5384242
0.48791435,0.5240588,0.46643907,0.3800108,0.4347725,0.4336663,0.5299041,0.6938133,0.38140088,0.7926506,0.50609756,0.57826364,0.5435563
0.64975226,0.6184955,0.30922133,0.48464522,0.3294975,0.45007765,0.50949115,0.7202953,0.8631046,0.46893013,0.6280974,0.34217522,0.37020457
0.50374824,0.9362854,0.37116134,0.4466563,0.36488757,0.31260037,0.3519188,0.3359627,0.67000735,0.55562955,0.5170896,0.8115455,0.87413746
0.33208704,0.5851742,0.48991245,0.3551692,0.76061314,0.35915208,0.5999395,0.020443894,0.49689516,0.49536932,0.63177574,0.60842925,0.49151468
0.6029785,0.40577596,0.57869476,0.59014493,0.4836166,0.5181946,0.36960432,0.6321538,0.70254886,0.59014016,0.5466398,0.6777343,0.62915105
0.536116,0.6414804,0.63178945,0.5150949,0.59468156,0.48544595,0.61577183,0.37161294,0.614172,0.43369064,0.47295207,0.63386863,0.6458631
0.38694614,0.3276599,0.31949252,0.4898858,0.8291116,0.6042467,0.58281714,0.52513045,0.5086733,0.354041,0.6035874,0.41296953,0.32804364
0.6310938,0.58595276,0.3910702,0.46690905,0.38730672,0.3610467,0.33898076,0.5881156,0.73522055,0.68776923,0.63222337,0.6400474,0.6015017
0.34625062,0.6397505,0.60220414,0.39937493,0.508746,0.39349118,0.5788831,0.42566538,0.8790306,0.42532656,0.45913807,0.53280383,0.51014537
0.57822144,0.4091476,0.5275043,0.50420165,0.40505457,0.5623956,0.66764134,0.73051465,0.4191579,0.4801734,0.46413845,0.45588395,0.494918
0.42493337,0.6578546,0.57885116,0.39614934,0.4201286,0.38221028,0.485974,0.5926144,0.4289555,0.2953172,0.21928345,0.5480023,0.5830161
0.43586025,0.8534552,0.39551067,0.4444132,0.4182437,0.41098762,0.48988098,0.5602774,0.7519338,0.3367379,0.3908577,0.62730885,0.728375
0.42790517,0.48171362,0.3356958,0.4903316,0.45922622,0.5675637,0.6421132,0.32722026,0.4244787,0.6529977,0.85441124,0.45408088,0.46364892
0.6281397,0.25780672,0.56924534,0.5928355,0.5672219,0.5768115,0.6106182,0.42753088,0.52220654,0.4163947,0.6816176,0.39821792,0.3240567
0.39752963,0.6869209,0.63467306,0.49708438,0.56577003,0.524982,0.61639667,0.33414125,0.59060824,0.5719235,0.5090235,0.66792756,0.6916427
0.6749975,0.56939507,0.35180175,0.59682554,0.6462388,0.6337949,0.5229985,0.83841985,0.5545567,0.49693245,0.5155804,0.45431066,0.4762212
0.5599027,0.49776992,0.3709618,0.35406774,0.40005204,0.30398872,0.41017866,0.728177,0.4174593,0.47886837,0.3481837,0.61560327,0.57755905
0.5730998,0.7877044,0.5641937,0.44446373,0.421095,0.4076003,0.61610687,0.36822018,0.5743413,0.61345947,0.580765,0.48295382,0.49848115
0.5596737,0.7093662,0.63257915,0.610877,0.35902512,0.5676959,0.47258312,0.47343767,0.47517002,0.4071516,0.49088648,0.42212537,0.4526183
0.39009282,0.78815645,0.49687314,0.3695991,0.45612642,0.3123038,0.40351468,0.34323364,0.64756143,0.5822363,0.50492007,0.5430119,0.49089223
0.53293157,0.31446248,0.5701435,0.58882374,0.24541819,0.5928735,0.6086685,0.5073226,0.46055225,0.34115607,0.61117387,0.35993555,0.38427952
0.65096354,0.3795081,0.61480784,0.6927733,0.64265186,0.6938801,0.65098447,0.5696592,0.83435774,0.6275888,0.6991981,0.7344768,0.76637363
0.72771573,0.41910037,0.42038321,0.52179307,0.7225641,0.5460565,0.5816792,0.85652053,0.35122737,0.31032714,0.3352688,0.39770544,0.3524407
0.37396944,0.58715826,0.63137233,0.39431557,0.44053474,0.4409297,0.6459814,0.36443007,0.42189008,0.40702692,0.4605726,0.33947566,0.3033243
0.27224618,0.86704564,0.46548235,0.3326304,0.28871602,0.25827438,0.29800102,0.4929154,0.82423043,0.52846515,0.36364177,0.6779844,0.68902826
0.6790481,0.6885303,0.6239543,0.5506389,0.6068564,0.48701012,0.57720613,0.4947273,0.599303,0.41224542,0.4306945,0.5716744,0.58940655
0.5630203,0.46678352,0.5242337,0.68743587,0.52397555,0.7397377,0.50022084,0.6799992,0.43667644,0.5946572,0.58762586,0.5838291,0.6210322
0.63873166,0.38611856,0.45028663,0.51423883,0.49513343,0.51490164,0.66467375,0.60828036,0.59296024,0.36298838,0.5640745,0.42045933,0.42441964
0.2590063,0.5877495,0.66296476,0.4906826,0.8792101,0.6281151,0.6812233,0.27350903,0.6244626,0.61530447,0.57972085,0.55238426,0.4875636
0.703405,0.33109385,0.6044209,0.6807671,0.57684207,0.6346003,0.5515874,0.44949663,0.57016337,0.5640611,0.7390131,0.5133415,0.46069092
0.47119644,0.70853597,0.45776337,0.42804933,0.64234805,0.38439238,0.39336592,0.40954357,0.42284256,0.3493687,0.37998763,0.5341696,0.48543733
0.28252,0.67805636,0.43998712,0.48296985,0.36656716,0.43835518,0.3498745,0.22372675,0.53943634,0.23733377,0.52629066,0.53552663,0.536103
0.48657855,0.30592278,0.4708699,0.44630986,0.5731829,0.4897163,0.4838462,0.86890835,0.38768044,0.20476332,0.19569989,0.4597561,0.4175467
0.28725085,0.7881375,0.48458874,0.24023573,0.17578611,0.26213917,0.3878932,0.81203264,0.3203883,0.3133713,0.0050906837,0.6430931,0.7372304
0.518023,0.7753039,0.47511292,0.44381547,0.25355494,0.33310467,0.37281954,0.49211073,0.48218873,0.31107405,0.35772982,0.52666587,0.56151164
0.5617753,0.47094694,0.342425,0.50461185,0.47639608,0.44969258,0.41623563,0.3931896,0.5355507,0.5442168,0.7495954,0.4716677,0.401679
0.27670532,0.7423075,0.529892,0.32764378,0.57965165,0.3055596,0.35215408,0.27437717,0.43253067,0.6511472,0.4068954,0.7008385,0.6145306
0.5816452,0.4767753,0.34085858,0.40288797,0.56603056,0.40955588,0.53286695,0.65997165,0.51855505,0.4846111,0.5060641,0.46877134,0.42273533
0.50924975,0.59560686,0.6520727,0.53165525,0.4367156,0.4327933,0.44104534,0.39563483,0.76347935,0.3195182,0.4831611,0.48409015,0.43543816
0.2785555,0.7022196,0.5380614,0.41808188,0.45582822,0.49332237,0.5304752,0.3640554,0.31847954,0.4931509,0.4705006,0.3868149,0.36814547
0.45885792,0.45961708,0.38631254,0.4204143,0.33010942,0.46449664,0.468503,0.7118523,0.3406806,0.37578666,0.4326486,0.29571328,0.270346
0.6142648,0.4020519,0.544404,0.5943894,0.51908076,0.58974123,0.58890444,0.45440364,0.75973487,0.6205496,0.8096731,0.39280254,0.34108105
0.699881,0.48148897,0.5118677,0.50889367,0.41862327,0.4331437,0.3879392,0.6394058,0.46080402,0.66503274,0.5575038,0.51059425,0.44077563
0.47234514,0.3380878,0.55126107,0.4999755,0.40710667,0.60899127,0.7587816,0.6595179,0.4834899,0.42167184,0.51282483,0.40326217,0.45074236
0.3559832,0.49330217,0.7201032,0.4551501,0.5887617,0.48866227,0.42437124,0.5673204,0.314177,0.36758244,0.17267682,0.726765,0.7465201
0.5998582,0.8127401,0.5487457,0.45418695,0.386853,0.33209395,0.45246798,0.4543265,0.8140799,0.54046255,0.5175254,0.5501791,0.55047715
0.56058455,0.6850222,0.55680084,0.5703998,0.54064673,0.5140222,0.3733411,0.5635727,0.48090017,0.26345798,0.34337652,0.4149376,0.3909947
0.44134584,0.6199201,0.5566729,0.5145637,0.66343355,0.49329582,0.46528423,0.33184385,0.50444186,0.36124614,0.4673673,0.5543257,0.5056363
0.32720485,0.8339772,0.40156472,0.36194807,0.31884533,0.33188206,0.5455663,0.27020556,0.6265962,0.4598067,0.52888787,0.6293594,0.6855075
0.59012705,0.3611453,0.52764815,0.46372318,0.38495553,0.45898357,0.57730734,0.6259826,0.48413834,0.4325904,0.50128466,0.3878926,0.3527847
0.64454573,0.39842692,0.41484618,0.5562041,0.53605855,0.56196564,0.6651243,0.53184384,0.4796819,0.4098214,0.6332799,0.47696552,0.4924041
0.6619402,0.37082964,0.41110992,0.5286413,0.66251147,0.55987984,0.62692094,0.6350911,0.5003304,0.35417944,0.56701314,0.2845808,0.22394532
0.4865311,0.43089673,0.47776824,0.54432243,0.36856416,0.57638174,0.68024224,0.3563007,0.59165,0.64177674,0.8204057,0.573742,0.6209688
0.64707255,0.32336503,0.6202472,0.7131964,0.49740252,0.741027,0.6853038,0.4390878,0.4747062,0.5471751,0.7866471,0.4168102,0.4255678
0.29312968,0.5964703,0.61068445,0.3714197,0.43884766,0.44355828,0.50937605,0.53078806,0.21221547,0.38429677,0.24194746,0.53691524,0.5677001
0.44490156,0.22786398,0.5423846,0.58790547,0.59499705,0.70051163,0.6410832,0.6585455,0.35079467,0.25388542,0.4477682,0.36919454,0.35410047
0.61794764,0.65258193,0.5742432,0.51860636,0.6292736,0.46759227,0.47025162,0.5048678,0.33450606,0.30616537,0.32195997,0.49716115,0.47136062
0.45032856,0.56724644,0.63320714,0.5435979,0.55066085,0.6107998,0.6804391,0.45084155,0.37768894,0.26435605,0.41770226,0.40221617,0.4347908
0.46454462,0.41192532,0.45627207,0.4878409,0.50934345,0.4716499,0.2573487,0.7979808,0.6528851,0.354797,0.36267054,0.3999369,0.2948084
0.4624836,0.48696524,0.43798143,0.50440615,0.33154967,0.5602704,0.5640523,0.77698845,0.72029245,0.392156,0.48935118,0.4020971,0.45717216
0.7411618,0.41189632,0.5607799,0.5938351,0.4654611,0.5528764,0.5896674,0.60133046,0.54250336,0.5518177,0.6212394,0.47224128,0.45998758
0.8220559,0.47340494,0.47435927,0.5702894,0.4011046,0.5213871,0.6414917,0.6265551,0.43545422,0.45933804,0.615285,0.33065596,0.3405478
0.36596885,0.66747457,0.50205445,0.40067413,0.6044382,0.47371325,0.6952232,0.30127397,0.44443244,0.43694478,0.5269393,0.45493624,0.45307714
0.4044367,0.46291307,0.32615244,0.28773752,0.42875835,0.41859764,0.5157649,0.96479374,0.052784976,0.24629635,0.08493982,0.4756604,0.4935795
0.64594597,0.37921673,0.43615884,0.43825698,0.5880898,0.49153596,0.77778083,0.6655647,0.40187392,0.40046236,0.4709968,0.46305653,0.4734478
0.3824162,0.75872195,0.5322715,0.35246712,0.3629417,0.31319156,0.41524094,0.44547474,0.44441602,0.49491894,0.34145266,0.57194245,0.5646025
0.8528799,0.49715954,0.39700985,0.7068774,0.4883463,0.59476423,0.36817575,0.65757024,0.41225934,0.3336993,0.6025296,0.3057515,0.26745105
0.5934791,0.28316295,0.48502332,0.5329213,0.6316141,0.5873431,0.7200476,0.44498152,0.36302668,0.41711104,0.6659457,0.34346902,0.289407
0.6980497,0.34672555,0.5541297,0.6703649,0.57286954,0.62472343,0.55419487,0.51362306,0.70840967,0.4388487,0.7110015,0.41651866,0.36836776
0.57699335,0.68901795,0.61057156,0.54573286,0.60830516,0.4946425,0.4350741,0.47804826,0.5192362,0.42807183,0.42132452,0.5160612,0.48628324
0.5836741,0.6964658,0.4854287,0.45165253,0.66166425,0.37598947,0.6069195,0.20064548,0.6986182,0.47327828,0.6450746,0.5981165,0.55904657
0.49724963,0.36792243,0.40111095,0.47180712,0.52201176,0.4914187,0.5465109,0.48975426,0.43810645,0.41542143,0.5990686,0.4330697,0.38085398
0.51444316,0.35952726,0.4140156,0.50361687,0.39031285,0.50077814,0.61113095,0.42631632,0.531191,0.3388924,0.66461563,0.40388694,0.39804456
0.63923067,0.39824235,0.50261736,0.5264314,0.49768397,0.5368963,0.5779264,0.7455176,0.4908162,0.40726408,0.44376856,0.4375356,0.42891902
0.2873368,0.7199543,0.55708885,0.47967613,0.50798416,0.5027206,0.46495962,0.5032926,0.7538347,0.4127705,0.40226322,0.5880612,0.6113498
0.7200392,0.58176637,0.37598026,0.47135574,0.31124276,0.40229276,0.4808315,0.57927966,0.42459586,0.6329599,0.6478352,0.42924747,0.42082262
0.49986812,0.7505113,0.5645326,0.44067657,0.4290849,0.4020535,0.48877162,0.40114003,0.45451206,0.53339577,0.47213513,0.4801101,0.46560025
0.61144966,0.37231374,0.37106735,0.5585322,0.75915486,0.5368023,0.49638963,0.5095105,0.6802701,0.37534717,0.6617547,0.42440134,0.32278538
0.4693053,0.7613398,0.6432882,0.366714,0.39757133,0.39291245,0.5323501,0.7559584,0.38001266,0.50373495,0.1450154,0.610572,0.7072791
0.38492322,0.802745,0.5303623,0.38436344,0.42033485,0.39059204,0.49225837,0.4669788,0.44899857,0.55638397,0.37461305,0.59334105,0.6245199
0.7000018,0.48840266,0.37607044,0.49250168,0.47168693,0.46295345,0.55833876,0.67163634,0.37351733,0.43091193,0.4951599,0.48507857,0.48863846
0.41450986,0.7535953,0.48864228,0.48019084,0.5985422,0.4745979,0.54102945,0.2598079,0.6045095,0.54552,0.5949378,0.6333051,0.635165
0.46415552,0.8952546,0.41303384,0.4114359,0.26445585,0.3480233,0.48816705,0.44780982,0.6327441,0.4791559,0.47641635,0.58656186,0.6724607
